folder_name,file_count,predicted_purpose,buckets,sample_file_1,sample_file_2,sample_file_3,select
Roadwamp LLC,3,unknown,"spreadsheet=2, other=1",ROADSWAMP LLC - AIIC Package Quote 23-24.pdf,ROADSWAMP LLC - XS Brokers Package Quote 23-24.pdf,Vacant Building App.pdf,
Robert Thorton - Samatha Taylor Realty Llc - 47 Otsego Ave,0,unknown,(empty),,,,
Roberta Odierna - 153 Sycamore Cir,0,unknown,(empty),,,,
Robinson,1,unknown,other=1,20240412162930753.pdf,,,
Rochelle Marriott - 144 West 19th ST_,2,property_appraisal,appraisal=2,wolf appraisal rochelle marriott water.pdf,wolf appraisal rochelle marriott.pdf,,
Rochelle Marriott - 144 West 19th ST_-DESKTOP-4LK1QM0,2,property_appraisal,appraisal=2,wolf appraisal rochelle marriott water.pdf,wolf appraisal rochelle marriott.pdf,,
Rochelle Marriott - 144 West 19th ST_-DESKTOP-4LK1QM0-2,2,property_appraisal,appraisal=2,wolf appraisal rochelle marriott water.pdf,wolf appraisal rochelle marriott.pdf,,
"Rodriguez, Wanda",35,property_appraisal,"other=28, spreadsheet=4, contract=2, invoice=1",1 year roof warranty.pdf,Rodriguez approved rebuild & mit from nationwide.pdf,Contents cleaning payment 3618.03.pdf,
Rodriguez-32 Bowling Lane-REB - 32 Bowling Lane,0,unknown,(empty),,,,
Rogie Nomus - 158 St James Ave S,0,unknown,(empty),,,,
Romano,2,unknown,other=2,Romano dec page.pdf,frank romano leatherstocking quote.pdf,,
Romano HO,2,unknown,"other=1, spreadsheet=1",Jeanne Romano Questionnaire - Template.pdf,Romano  home quote.pdf,,
"Romano, Frank",9,property_appraisal,"appraisal=4, other=4, spreadsheet=1",Attorney letter to state farm for Romano.pdf,F_ROMANO_SUPPLE_BB_FINAL_DRAFT_CON.pdf,F_ROMANO_SUPREB-2_FINAL_DRAFT_CON.pdf,
Romano-383 Vanderbilt Parkway-Dix Hills-REB - 383 Vanderbilt Parkway,0,unknown,(empty),,,,
Romano-383 Vanderbilt Parkway-Dix Hills-WTR - 383 Vanderbilt Parkway,0,unknown,(empty),,,,
Roros,2,unknown,other=2,20230712135941484.pdf,20240108141642239.pdf,,
Roxsana Cairo - Reco Bob Thornton - 704 6th St,0,unknown,(empty),,,,
Rubbish Out LLC,1,unknown,other=1,Rubbish Out LLC.pdf,,,
"Rubio, Celso - Emilio",27,property_appraisal,"other=19, contract=4, spreadsheet=3, report=1",Boiler Replacement Rubio.pdf,CELSO_RUBIO-CNTCLN_FINAL_DRAFT_CON.pdf,Celso Rubio - Content Inventory.pdf,
"Ruela, Raquel",14,property_appraisal,"other=12, contract=2",ADJ RAQUEL_RUELA_FINAL_DRAFT_DEPREC_CAR.pdf,Ruela Authorization Form.pdf,Ruela Madison Contract.pdf,
Rui & Elyse Figueiredo - 11 Picardy Ln,0,unknown,(empty),,,,
Russ folder,500+,claim_restoration,"other=326, spreadsheet=125, invoice=31, contract=14, appraisal=3, estimate=1",1.12.23 Revised Contract 425 Clearmeadow Dr - signed.pdf,1A Gerald Invoice.docx,400s_twdh_size_chart-2.pdf,
Russ von Frank,4,unknown,other=4,Medicare Part B - 1.pdf,Medicare Part B - 2.pdf,Medicare Part B - 1.pdf,
Ryan Basile,2,unknown,spreadsheet=2,Employee paperwork.pdf,Employee paperwork.pdf,,
Ryan Laflare - 185 Secatogue Ln W,1,property_appraisal,contract=1,contract sent for signature.pdf,,,
"SANTIAGO-55 WEST 22ND ST, HUNTINGTON STATION",12,unknown,other=12,PHOTOS.docx,SANTIAGO-CON-CLN_Final Draft-FINAL.pdf,SANTIAGO-CON-CLN_Final Draft.pdf,
SAPORTA,18,unknown,"other=16, report=2",ASBESTOS ABATEMENT.pdf,Mositure Readings - Saporta.pdf,SAPORTA INS ORIGINAL REP EST.pdf,
SEO,1,unknown,other=1,SEO report 9-28-22.docx,,,
SHEARWATER-CENTEREACH,8,unknown,"other=4, report=4",ASBESTOS TESTING RESULTS.pdf,CHIARELLO-ASBESTOS_Final Draft.pdf,CHIARELLO-REPAIRS_Final Draft- revised.pdf,
"SINHA, SAIKAT - 65 ABBOT AVE, MASTIC",18,unknown,other=18,MAD_65_ABBOTT_CLN_Final Draft.pdf,MAD_65_ABBOTT_EMS_Final Draft.pdf,MAD_65_ABBOTT_PB_Final Draft.pdf,
SJS,2,unknown,other=2,AIA-g702-703 fillable.pdf,AIA-g702-703 fillable.pdf,,
"SLATKY, CHERYL & LEE - 95 13TH AVE, WEST BABYLON",8,unknown,other=8,2020-11-09-1523_Final Draft.pdf,PHOTO_REPORT - main.pdf,PHOTO_REPORT.pdf,
SMALLEY,12,unknown,other=12,Pack Back Revised.pdf,Pack out revised.pdf,MAD_15_LT_JOHN_CON_Final Draft.pdf,
"SMITH, DAVID AND KATHRYN",2,unknown,other=2,NON-SALVAGEABLE_CONTENTS_LIST_-_INVENTORY_232585.pdf,NON-SALVAGEABLE_CONTENTS_LIST_-_INVENTORY_232585.pdf,,
"SOUTHARD - 210 MADISON ST, MASTIC",20,unknown,other=20,MAD_AVE_210_MADISON__Final Draft-FINAL AGREED AMOUNT.pdf,MAD_AVE_210_MADI_CON_Final Draft-FINAL CONTENTS.pdf,MAD_AVE_210_MADI_PB_Final Draft-FINAL PACK BACK.pdf,
"SPILLMAN - 27 GEORGE ST, PORT JEFF STATION",18,unknown,"spreadsheet=14, other=2, report=2",PHOTO_REPORT (2).pdf,Photo_Report_during_inspection_on_1_21.pdf,SPILLMAN INS REP EST.pdf,
"STRACK - 77 GANNET DR, COMMACK",18,property_appraisal,"other=10, report=6, appraisal=2",H2M----Mold Assessment Report.pdf,MADISON_77_GANNET_MOLD.pdf,MADISON_77_GANNET_RB.pdf,
SUPPLEMENTS,4,unknown,"other=2, spreadsheet=2",HOUNSLOW_LLC_BB__FINAL_DRAFT_CON.pdf,VINCENT_BUI_LEAD_SUP_FINAL_DRAFT_CON.pdf,V_BUI_BB_SUPPL_FINAL_DRAFT_CON.pdf,
Sage Solutions,4,unknown,other=4,Sage solutions payment 3-31-26 4361.64.pdf,payment.pdf,sage solutions 1856.pdf,
Sajj Fix And Flip - 296 Westchester Ave N,0,unknown,(empty),,,,
Sajjad Jooma 516-708-7728 - 154 Hayrick Ln,0,unknown,(empty),,,,
Sales,32,property_appraisal,"spreadsheet=16, other=14, contract=2",background-check-disclosure-2-0.pdf,lead-credit-guidelines-2-0.pdf,privacy-policy-6-0.pdf,
Sales tracking,1,unknown,spreadsheet=1,9-18-22 Leads.xlsx,,,
Samm Hudson,8,unknown,"other=6, spreadsheet=2",Employee Information.pdf,IT-2104 copy.pdf,Paychex Direct deposit.pdf,
Sandra Haynes - 540 Linden Blvd,0,unknown,(empty),,,,
"Saporta, Gary",29,property_appraisal,"other=22, spreadsheet=5, contract=2",638875838970250145_Signed_Master Services Contract_MSC.pdf,GARY_SAPORTA-CC1_FINAL_DRAFT_CON_REV.pdf,"Saporta - 4 Pebble Ln., Commack - MIT - Revised.pdf",
Save folder,11,unknown,"other=7, spreadsheet=4",Expense & Profit Tracking OLD-Dell.xlsx,Expense & Profit Tracking OLD.xlsx,emergency ar sheet 2-24-26.pdf,
Scaling up,500+,property_appraisal,"other=400, spreadsheet=73, contract=13, report=9, invoice=3, appraisal=2",Outstanding balances 5-19-22.xlsx,Accounting.docx,Optimum information.pdf,
Schloss Loss,2,unknown,other=2,Arbitration denied.pdf,State Farm response.docx,,
Schmidt PUFFBACK - 4 Tidemill Ln,0,unknown,(empty),,,,
"Schmidt, Steve - Water - depreciation pending",27,unknown,"other=19, spreadsheet=8","Schmidt - 4 Tidemill Ln., St. James - Supplemental-1.pdf",Attachment.pdf,Certificate of completion - Emergency schmidt signed.pdf,
"Schmidt, Steve - smoke",13,unknown,"other=10, spreadsheet=3",Certificate of completion - Emergency schmidt signed.pdf,Certificate of completion - Emergency schmidt.docx,SCHMIDT.xls,
Schmidt-4 Tide Mill Road-REB - 4 Tide Mill Road,0,unknown,(empty),,,,
School Contract,1,unknown,other=1,WI Bid #2402_Electrical Repair and Services.pdf,,,
Scott Files,1,property_appraisal,contract=1,Rivera Client Info and Contracts.pdf,,,
Scott Rymer,4,unknown,other=4,20220629123014556.pdf,Rymer COBRA election draft.docx,20220629123014556.pdf,
Scouter Properties Contract,2,unknown,other=2,20240411101829679.pdf,20240411101929359.pdf,,
Sean Caruso - 84 Cheltenham Road,0,unknown,(empty),,,,
Second package,1,unknown,other=1,Schmidt Content Inventory Reference Photos 2.pdf,,,
September AP,4,unknown,spreadsheet=4,MAC Accounts Payable 9-12 to 9-16-22.xlsx,MAC Accounts Payable 9-19 to 9-16-23.xlsx,MAC Accounts Payable 9-26 to 9-30-23.xlsx,
Sergio Bill,1,unknown,other=1,Libro3.pdf,,,
Shah Kalpana - 12 Pond View Dr,0,unknown,(empty),,,,
Shakira Alston - 31 Hickory St,0,unknown,(empty),,,,
Sharon & Philip Rizzardi - 33 Dover Hill Dr,0,unknown,(empty),,,,
Shotgun,1,unknown,other=1,Chokes.docx,,,
Signed Contracts,1,unknown,other=1,Morello.pdf,,,
Signed Forms,3,unknown,"other=2, spreadsheet=1",NY Fire Claim Form - Akines.pdf,Reg 10 - Akines.pdf,Supplemental Fire Claim Form - Akines.pdf,
"Silien, Jean - new",2,property_appraisal,"contract=1, other=1",Silien contract signed.pdf,adjuster info on Silean.pdf,,
"Simon, Chris - smoke",3,property_appraisal,"contract=1, invoice=1, other=1",CHRIS_SIMON_STR_CLN_Invoice.pdf,SIMON_photo report.pdf,signed contract.pdf,
Sisti,10,unknown,other=10,20240117104126997.pdf,20240117104232757.pdf,20240117104317066.pdf,
Smalley,12,unknown,other=12,Pack Back Revised.pdf,Pack out revised.pdf,MAD_15_LT_JOHN_CON_Final Draft.pdf,
Smoke Damage - 184 Hallock Rd Apt 6B1,0,unknown,(empty),,,,
Smoke MIT,1,unknown,other=1,R_MARRIOTT-EMS_FINAL_DRAFT_CON.pdf,,,
Sonya Walker,7,unknown,other=7,2023.12.08__Ltr to Walker in resp to Notice of Term.pdf,20231114134600972.pdf,20231206104304595.pdf,
"Squitiro, Steven",16,property_appraisal,"other=12, contract=2, invoice=1, spreadsheet=1",P36864-EMS_FINAL_DRAFT_SEPARATE_CAR.pdf,P36864-PACKOUT_FINAL_DRAFT_SEPARATE_CAR.pdf,P36864_FINAL_DRAFT_SEPARATE_CAR.pdf,
Stacy Antos suit,10,unknown,"other=8, spreadsheet=2",20230613122638789.pdf,20230613124309174.pdf,20230613124342744.pdf,
Stacy Timm,8,unknown,"other=6, spreadsheet=2",Employee forms.pdf,Employee forms.pdf,Robert Timm $100k CWL CR rider.pdf,
Staff Meetings,35,unknown,"other=31, spreadsheet=4",1-11-22 Meeting Agenda.docx,10-14-21 Meeting.pdf,11-16-21 Meeting Agenda.docx,
Staff Phone Lists,1,unknown,other=1,Mac Madison Staff Phone Numbers (002).docx,,,
"Stanzione, Donna",2,unknown,other=2,liability coi.pdf,workers comp coi.pdf,,
Starlight,1,unknown,invoice=1,Starlight Invoice 2738.pdf,,,
State Farm Estimate (all in one),1,unknown,other=1,2-Customer Copy 3930116101.pdf,,,
Status Spreadsheets,4,unknown,spreadsheet=4,House Status sheet - 5-13-22.xlsx,House Status sheet - 5-17-22.xlsx,House Status sheet - 5-19-22.xlsx,
Steve Ghabriel - 5 Hyson Way,0,unknown,(empty),,,,
Steve Schmidt - WATER - 4 Tidemill Ln,0,unknown,(empty),,,,
Steven Squitiro - 87 Wagstaff Ln,0,unknown,(empty),,,,
Stipulations,1,unknown,spreadsheet=1,Stipulation of Settlement Roell Sago.doc,,,
Storage Supplement,1,unknown,spreadsheet=1,Akines Storage Supplemental.pdf,,,
Structure Clean Photos,1,unknown,other=1,Rubio Structure Clean Photos_companycam_report.pdf,,,
Structure Cleaning,1,unknown,other=1,VINCENT_BUI_FINAL_DRAFT_CON.pdf,,,
Sub Contractor Agreement,1,property_appraisal,contract=1,Sub Contract Blank Agreement.pdf,,,
Subcontractors,6,unknown,other=6,Ben Bresloff W-9.pdf,Kevin Jones W-9.pdf,Sub list.docx,
Subs - Liability & Workers Comp,2,unknown,other=2,AQ Pros Liability.pdf,AQ Pros Ricardo workers comp.pdf,,
Sudano Corey - 168 Anchorage Drive,0,unknown,(empty),,,,
Supp Rebuild,1,unknown,other=1,RAQUEL_RUELA-REB2_FINAL_DRAFT_CON.pdf,,,
Supplement #2,1,unknown,other=1,LOU_ATTINA_REBSUPP2_FINAL_DRAFT_CON.pdf,,,
Supplemental,7,unknown,"other=6, spreadsheet=1",Attina supplemental photos.pdf,LOU_ATTINA_REB2_FINAL_DRAFT_CON.pdf,LOU_ATTINA_REBSUPP2_FINAL_DRAFT_CON.pdf,
Supplemental Mit,1,unknown,other=1,MORELLO_MIT_SUPP_FINAL_DRAFT_CON.pdf,,,
Supplemental Rebuild,1,unknown,other=1,MORELLO_RB_SUPP_FINAL_DRAFT_CON.pdf,,,
Supplemental Rebuild - Chris M,1,unknown,other=1,G_CADET_RECON_SUPP_FINAL_DRAFT_CON.pdf,,,
Support docs,5,property_appraisal,"other=3, contract=1, spreadsheet=1",Bodie Inside Bathroom Wall Cut_CAT3 Sewage.pdf,Boodie Rebuild Contract_May-2022.pdf,Franklin Claim Overview_08-02-22.docx,
SupportAssist,0,unknown,(empty),,,,
"Sushko, Michael",32,property_appraisal,"other=25, spreadsheet=4, invoice=2, contract=1",183 N KINGS AVE MASSAPEQUA  TARPS REMOVED AND ROOF REPAIR .docx,revisedMICHAEL_SUSHKO5_FINAL_DRAFT_DEPR_W_FAC_P_ALLST.pdf,MICHAEL_SUSHKO6_FINAL_DRAFT_DEPR_W_FAC_P_ALLSTsup.pdf,
Sushko-183 North Kings Avenue-MIT - 183 North Kings Avenue,0,unknown,(empty),,,,
Sushko-183 North Kings Avenue-REB - 183 North Kings Avenue,0,unknown,(empty),,,,
Swick,0,unknown,(empty),,,,
Szuflada,3,unknown,other=3,Legal Notice.pdf,Michael Szuflada ledger May 2025.pdf,Michael Szuflada ledger Nov 2025.pdf,
"TEUFEL, CHARLES - 57 EWWLL ST, BABYLON",6,unknown,other=6,2020-08-25-1954_Final Draft-ems.pdf,2020-11-11-0649_Final Draft.pdf,PHOTOS.pdf,
"TICORA, ELIZABETH - 1739 CENTRAL BLVD",6,unknown,"other=4, report=2",TICORA-ASBESTOS_Final Draft.pdf,TICORA-CON-PO-PB-STO_Final Draft.pdf,TICORA-REPAIRS_Final Draft- REPAIR.pdf,
"TUMMINELLO - 66 HARRIET RD,N BABYLON",20,unknown,"other=18, invoice=2",FINAL STR CLN INVOICE - REVISED#2.pdf,MARIA TUMMINELLO PHOTOS.pdf,TUMMINELLO-MIT-CONCL_Final Draft-revised.pdf,
Tammy Amador - Reco - Irma - Realtor - 215 Massachusetts Ave,0,unknown,(empty),,,,
Tara Hannigan - 30 Wall St,1,unknown,other=1,Attachment.pdf,,,
Tarp Invoice,1,unknown,invoice=1,Brown Tarp Invoice.pdf,,,
"Taylor, David",31,property_appraisal,"other=25, contract=3, spreadsheet=3",Colby Mitigation Response.pdf,DAVID_TAYLOR150_FINAL_DRAFT_DEPR_W_FAC_P_ALLSTsup3.pdf,DAVID_TAYLOR150_FINAL_DRAFT_DEPR_W_FAC_P_ALLST.pdf,
"Taylor, David - water",7,property_appraisal,"other=3, contract=2, invoice=1, spreadsheet=1",PLM_Home Service Invoice_Taylor.pdf,TAYLOR_GLENMERE_CON_Estimate.pdf,TAYLOR_GLENMERE_REBUILD_Estimate.pdf,
Taylor-24 Glenmere Lane-MIT - 24 Glenmere Lane,0,unknown,(empty),,,,
Taylor-24 Glenmere Lane-REB - 24 Glenmere Lane,0,unknown,(empty),,,,
Templates,155,property_appraisal,"other=72, spreadsheet=71, contract=10, invoice=2",MAC Contract template_Updated 2023.12.19 draft.docx,Additional work contract Template.docx,CALL-IN SHEET.docx,
Temporary Electric Bill,1,unknown,other=1,Akines Electrical Bill.docx,,,
Tenant Bathroom items,2,unknown,other=2,Tenant's Bathroom Reno.docx,Tenant's Bathroom Reno.pdf,,
Tenant kitchen items,4,unknown,other=4,Tenant Kitchen Remodel Home Depot Items.docx,Tenant Kitchen Remodel Home Depot Items.pdf,Tenant Kitchen Remodel Lowes Items.docx,
Term sheets,9,unknown,spreadsheet=9,1-A Gerald Lane Hampton Bays.xlsx,11 Elliot Avenue Dix Hills.xlsx,121 W. 21st Street Deer Park.xlsx,
Terry Legal File,17,property_appraisal,"other=13, appraisal=2, spreadsheet=2",05-09-22 Order With Notice of Entry.pdf,4-9-21 Adjuster email.pdf,40 Foothill Place - Tree Damage - Report 2020_1010.pdf,
"Terry, Angela",1,unknown,other=1,profit and loss terry.pdf,,,
Test - 81 E Jefryn Blvd,0,unknown,(empty),,,,
Test Project - 282 W 23rd St,0,unknown,(empty),,,,
Test Steve - 81a E Jefryn Blvd,0,unknown,(empty),,,,
Testamonials,1,unknown,other=1,Testamonials.docx,,,
The Foreclosure Network,7,unknown,"other=6, spreadsheet=1",4861-7933-8032 1 Draft Services Agreement revised.docx,ARTICLES OF ORGANIZATION.pdf,FILING 2.pdf,
The James - 17-21 Fire Island Ave,0,unknown,(empty),,,,
The compound gym - Romano,9,unknown,"other=5, spreadsheet=3, invoice=1",LUIGI GILENO ARCHITECT PC.pdf,certificate of completion signed.pdf,certificate of completion.pdf,
Thomas Walsh - 306 Ocean Ave,1,unknown,other=1,walsh coc.pdf,,,
Thompson - Home Doc - 106 Locust Dr,0,unknown,(empty),,,,
"Thompson, Juliet",10,unknown,other=10,Authorization - Juliet Thompson.pdf,Juliet Thompson - Content Clean.pdf,JULIET_THOMPSON_DISP_FINAL_DRAFT_CON.pdf,
Time sheets,6,unknown,other=6,20220502110308781.pdf,SATURDAY.pdf,time sheet.pdf,
Tiringer file,3,unknown,other=3,MAC_Tiringer Judgment.pdf,Tiringer Judgement.pdf,MAC_Tiringer Judgment.pdf,
Tiringer-1 Lagoon Drive North-REB - 1 Lagoon Drive North,0,unknown,(empty),,,,
Title Application,1,unknown,spreadsheet=1,ESS Application ROBERT CHIARELLO ORDERS.pdf,,,
Town Of Babylon - Dumpster - Auto Pay - $156.51,2,unknown,other=2,Town of Babylon - Dumpster.pdf,dumpster december 2025.pdf,,
Tracking sheets,24,unknown,spreadsheet=24,10-4-23 Legal tracking.xlsx,11-20-23 Legal tracking.xlsx,11-3-23 Legal tracking.xlsx,
Training,4,unknown,"other=2, spreadsheet=2",Task-Template-Setup (1).pdf,Training schedule.pdf,Task-Template-Setup (1).pdf,
Tree Removal Bill,1,unknown,other=1,Brown Tree Removal Bill.pdf,,,
"Trexler, Amanda",15,property_appraisal,"other=12, contract=1, invoice=1, spreadsheet=1",AMANDA_TREXLER_BB_FINAL_DRAFT_CON.pdf,AMANDA_TREXLER_FINAL_DRAFT_CON.pdf,AMANDA_TREXLER_PO_PB_FINAL_DRAFT_CON.pdf,
Trexler-14 Crocus Court-West Babylon-REB - 14 Crocus Court,0,unknown,(empty),,,,
Tri State Flood,3,unknown,"other=2, spreadsheet=1",20231018121328744.pdf,GL COI.pdf,WC policy.pdf,
"Trish Wallace (dad) Albert - Yelp, Lead Mold & Water - 2 Harvard Pl",0,unknown,(empty),,,,
Tristan Mooney,1,unknown,other=1,mileage reimbursement.pdf,,,
Truck,4,unknown,"other=2, spreadsheet=2",Completed mv82.pdf,mv-27a.pdf,Completed mv82.pdf,
Truck reg,5,unknown,other=5,20230329105930936.pdf,20230329105955311.pdf,20230329110013724.pdf,
Undisputed Pack out,1,unknown,other=1,Attachment.pdf,,,
Unemployment audit,117,property_appraisal,"invoice=41, other=37, contract=22, spreadsheet=16, appraisal=1",Astro 2021 Estimating Subcontractor's Agreement template.docx,Carlos Santos 2021 Consulting Subcontractor's Agreement.docx,Carlos Santos 2022 Consulting Subcontractor's Agreement.docx,
United Health Care - Medical - Auto Pay - $1139.20,3,unknown,"other=2, spreadsheet=1",UHC medical auto pay $1139.20.pdf,United Health Care - Medical.pdf,january statement uhc - credit - stop auto pay.pdf,
Unknown - 1 Fox Run,0,unknown,(empty),,,,
Unknown - 1 Ginny Ct,0,unknown,(empty),,,,
Unknown - 1 Gleaner Ln,0,unknown,(empty),,,,
Unknown - 10 Ashland Ct,0,unknown,(empty),,,,
Unknown - 10 Roosevelt Ave,0,unknown,(empty),,,,
Unknown - 10 Somerville St,0,unknown,(empty),,,,
Unknown - 10 Sunset Ave,0,unknown,(empty),,,,
Unknown - 1010 Jerusalem Ave,0,unknown,(empty),,,,
Unknown - 1089 Grand St,0,unknown,(empty),,,,
Unknown - 123 Clubhouse Rd,0,unknown,(empty),,,,
Unknown - 131 Robinwood Dr,0,unknown,(empty),,,,
Unknown - 154 Meadowmere Ave,0,unknown,(empty),,,,
Unknown - 164 Cabot St,0,unknown,(empty),,,,
Unknown - 17 Bay Woods Dr,0,unknown,(empty),,,,
Unknown - 17 Court St,0,unknown,(empty),,,,
Unknown - 170 Crabapple Rd,0,unknown,(empty),,,,
Unknown - 18 W Clearwater Rd,0,unknown,(empty),,,,
Unknown - 185 secatogue la West Islip,0,unknown,(empty),,,,
Unknown - 1943 Atlantic Ave,0,unknown,(empty),,,,
Unknown - 2 Lorraine Ct,0,unknown,(empty),,,,
Unknown - 2 Ranch Dr,0,unknown,(empty),,,,
Unknown - 209 Jamaica Ave,0,unknown,(empty),,,,
Unknown - 21 Rustic Rd,0,unknown,(empty),,,,
Unknown - 215 Massachusetts Ave,0,unknown,(empty),,,,
Unknown - 232 Berkshire Dr,0,unknown,(empty),,,,
Unknown - 24 Kirk Rd,0,unknown,(empty),,,,
Unknown - 24 Tide Ct,0,unknown,(empty),,,,
Unknown - 242 Prospect Pl,0,unknown,(empty),,,,
Unknown - 249 W Sunrise Hwy,0,unknown,(empty),,,,
Unknown - 270 Shadybrook Ln-chimney Fire Lead,0,unknown,(empty),,,,
Unknown - 273 New York Ave,0,unknown,(empty),,,,
Unknown - 29 Gladstone Ave,0,unknown,(empty),,,,
Unknown - 37 Brookside Ave,0,unknown,(empty),,,,
Unknown - 4 Benjoe Dr,0,unknown,(empty),,,,
Unknown - 4 Ranch Dr,0,unknown,(empty),,,,
Unknown - 40 Stephen Hands Path,0,unknown,(empty),,,,
Unknown - 441 Greenbelt Pkwy-fire Lead,0,unknown,(empty),,,,
Unknown - 456 Bayview Ave Fire Lead,0,unknown,(empty),,,,
Unknown - 500 Riverleigh Ave,0,unknown,(empty),,,,
Unknown - 52 Smith St,0,unknown,(empty),,,,
Unknown - 526 Birch Hollow Dr,0,unknown,(empty),,,,
Unknown - 541 Hickory St,0,unknown,(empty),,,,
Unknown - 55 Mastic Blvd,0,unknown,(empty),,,,
Unknown - 55 Schenectady Ave,0,unknown,(empty),,,,
Unknown - 58 Glenmere Way,0,unknown,(empty),,,,
Unknown - 6 Dumond Pl Coram-fire Lead,0,unknown,(empty),,,,
Unknown - 613 Bourdois Ave,0,unknown,(empty),,,,
Unknown - 62 Longfellow Dr,0,unknown,(empty),,,,
Unknown - 64 N 16th St,0,unknown,(empty),,,,
Unknown - 65 Federal Ln,0,unknown,(empty),,,,
Unknown - 7 sun hill rd nesconset,0,unknown,(empty),,,,
Unknown - 705 E 101st St,0,unknown,(empty),,,,
Unknown - 72 Grandview Dr,0,unknown,(empty),,,,
Unknown - 727 Dune Rd,0,unknown,(empty),,,,
Unknown - 81 E Jefryn Blvd,0,unknown,(empty),,,,
Unknown - 87 Lafayette Dr,0,unknown,(empty),,,,
Unknown - 89 Dollard Dr,0,unknown,(empty),,,,
Unknown - 91 Lombardy Dr,0,unknown,(empty),,,,
Unknown - 916 Herkimer St,0,unknown,(empty),,,,
Updated Mitigation - Chris M,1,unknown,other=1,"Mody - 32 Claredon St., Mit Updated.pdf",,,
"Urena, Baez - Appraisal",6,property_appraisal,"appraisal=4, contract=1, other=1",Urena - 897 Connequot Ave. Islip Terrace (1).pdf,baez urena contract.pdf,certificate-urena appraisal request.pdf,
"VARGHESE-149 STEPHEN ST, LEVITTOWN",6,unknown,"other=4, report=2",2020-08-10-1434-2_Final Draft.pdf,VARGHESE-ASBESTOS_Final Draft.pdf,Varghese Abtron report.pdf,
VOZZA,8,unknown,other=8,PHOTO_REPORT (6).pdf,VOZZA-EMS-WTR_Final Draft.pdf,VOZZA-POPBSTORAGE_Final Draft.pdf,
Vehicles,7,unknown,"other=5, spreadsheet=2",Completed MV 82.pdf,Completed MV103.pdf,PDF.pdf,
Velandia,1,unknown,other=1,Timeline.docx,,,
Vendor Payments,99,property_appraisal,"other=73, invoice=24, contract=1, spreadsheet=1",Chase Auto Pay List.pdf,1. Contract for Sign . Com.pdf,3-2-26 checks paid.pdf,
Vendors,6,unknown,"invoice=4, other=2",Ring Savvy Invoice_28754 (1).pdf,Ring Savvy paid Invoice_28754 (3).pdf,W-9.pdf,
"Venier, William & Debbie",1,property_appraisal,contract=1,Venier contract.pdf,,,
Venier-697 8th Street-MIT - 697 8th Street,0,unknown,(empty),,,,
Verisk,246,property_appraisal,"other=142, spreadsheet=90, contract=12, invoice=2",2020 Job Management Software Buyers Guide.pdf,AGREEMENT (1).pdf,Authorization to Pay2.pdf,
Victoria Giacalone,2,unknown,other=2,20220715161639866.pdf,20220715161639866.pdf,,
Victorious Pizza - Nelson Ortiz,26,property_appraisal,"other=17, spreadsheet=4, appraisal=2, contract=1, invoice=1, report=1",(NEED SIGNED) Justin Oland Proof of loss Form.pdf,(NEED SIGNED) Oland Reg 10 Form.docx,10448017 - Appraisal Demand Rejection.pdf,
Victorious Pizzeria-2690 New York 112-REB - 2690 New York 112,0,unknown,(empty),,,,
Videos,0,unknown,(empty),,,,
Vincent Bui - 162 N 7th St,0,unknown,(empty),,,,
Von And Cynthia Estrada - 1185 S Strong Ave,0,unknown,(empty),,,,
WAGNER,8,unknown,"other=6, spreadsheet=2",MAD_10_CORNELL_CL_Final Draft-final.pdf,MAD_10_CORNELL_CL_Final Draft.pdf,Photo_report- Wagner.pdf,
"WALKER, GRACIE",6,unknown,other=6,WALKER-GRACIE-CONCLN_Final Draft with_without PHOTOS.pdf,WALKER-GRACIE-CONCLN_Final Draft with_without Removal Depreciation.pdf,WALKER-GRACIE-STRCLN_Final Draft with_without Removal Depreciation.pdf,
"WALTERS, DIANE & MARVIN",2,unknown,other=2,RB_MAD_259-57_148TH_Final Draft-REVISED REPAIRS.pdf,RB_MAD_259-57_148TH_Final Draft-REVISED REPAIRS.pdf,,
"WARD-225 TELL AVE, DEER PARK",4,unknown,other=4,WARD-ELOISE-STR_Final Draft-revised.pdf,WARD-ELOISE-STR_Final Draft.pdf,WARD-ELOISE-STR_Final Draft-revised.pdf,
"WASSERMAN,BRENDA",5,unknown,other=5,BRENDA_WASSERMAN_FINAL_DRAFT_CON.pdf,B_WASSERMAN_CONT_CLN_FINAL_DRAFT_CON.pdf,B_WASSERMAN_PO_1_FINAL_DRAFT_CON.pdf,
WC,2,unknown,"other=1, spreadsheet=1",State Farm WC policy.pdf,20230907130424465.pdf,,
WC Audit,7,unknown,"other=5, spreadsheet=2",Audit response.docx,Rymer Statement of Duties Form.docx,Statement of Duties Form.docx,
WEXLER,1,unknown,spreadsheet=1,Using a HEPA vacuum after an oil spill can be effective for cleaning up fine particulate matter and dust that might be contaminated with oil.docx,,,
WEXLER 4_2_24,15,unknown,"other=12, invoice=2, spreadsheet=1",DAVID_WEXLER_EMS_3_FINAL_DRAFT_CON.pdf,DAVID_WEXLER_EMS_4_FINAL_DRAFT_CON.pdf,DAVID_WEXLER_PO_PB_FINAL_DRAFT_CON.pdf,
